time,	T,	w,	th
3.106,	0,	-66.6656,	92.8665
3.107,	0,	-66.6656,	92.7999
3.108,	3.8147,	-66.6733,	92.7332
3.109,	-3.8147,	-66.6656,	92.6665
3.11,	0,	-66.6656,	92.5999
3.111,	3.8147,	-66.6733,	92.5332
3.112,	-3.8147,	-66.6656,	92.4665
3.113,	0,	-66.6656,	92.3999
3.114,	0,	-66.6656,	92.3332
3.115,	3.8147,	-66.6733,	92.2665
3.116,	-3.8147,	-66.6656,	92.1999
3.117,	0,	-66.6656,	92.1332
3.118,	0,	-66.6656,	92.0665
3.119,	3.8147,	-66.6733,	91.9999
3.12,	-3.8147,	-66.6656,	91.9332
3.121,	0,	-66.6656,	91.8665
3.122,	3.8147,	-66.6733,	91.7999
3.123,	-3.8147,	-66.6656,	91.7332
3.124,	0,	-66.6656,	91.6665
3.125,	0,	-66.6656,	91.5999
3.126,	3.8147,	-66.6733,	91.5332
3.127,	-3.8147,	-66.6656,	91.4665
3.128,	0,	-66.6656,	91.3999
3.129,	3.8147,	-66.6733,	91.3332
3.13,	-3.8147,	-66.6656,	91.2665
3.131,	0,	-66.6656,	91.1999
3.132,	0,	-66.6656,	91.1332
3.133,	3.8147,	-66.6733,	91.0665
3.134,	-3.8147,	-66.6656,	90.9998
3.135,	0,	-66.6656,	90.9332
3.136,	3.8147,	-66.6733,	90.8665
3.137,	-3.8147,	-66.6656,	90.7998
3.138,	0,	-66.6656,	90.7332
3.139,	0,	-66.6656,	90.6665
3.14,	3.8147,	-66.6733,	90.5998
3.141,	-3.8147,	-66.6656,	90.5332
3.142,	0,	-66.6656,	90.4665
3.143,	0,	-66.6656,	90.3998
3.144,	3.8147,	-66.6733,	90.3332
3.145,	-3.8147,	-66.6656,	90.2665
3.146,	0,	-66.6656,	90.1998
3.147,	3.8147,	-66.6733,	90.1332
3.148,	-3.8147,	-66.6656,	90.0665
3.149,	0,	-66.6656,	89.9998
3.15,	0,	-66.6656,	89.9332
3.151,	3.8147,	-66.6733,	89.8665
3.152,	-3.8147,	-66.6656,	89.7998
3.153,	0,	-66.6656,	89.7332
3.154,	3.8147,	-66.6733,	89.6665
3.155,	-3.8147,	-66.6656,	89.5998
3.156,	0,	-66.6656,	89.5332
3.157,	0,	-66.6656,	89.4665
3.158,	3.8147,	-66.6733,	89.3998
3.159,	-3.8147,	-66.6656,	89.3332
3.16,	0,	-66.6656,	89.2665
3.161,	3.8147,	-66.6733,	89.1998
3.162,	-3.8147,	-66.6656,	89.1331
3.163,	0,	-66.6656,	89.0665
3.164,	0,	-66.6656,	88.9998
3.165,	3.8147,	-66.6733,	88.9331
3.166,	-3.8147,	-66.6656,	88.8665
3.167,	0,	-66.6656,	88.7998
3.168,	3.8147,	-66.6733,	88.7331
3.169,	-3.8147,	-66.6656,	88.6665
3.17,	0,	-66.6656,	88.5998
3.171,	0,	-66.6656,	88.5331
3.172,	3.8147,	-66.6733,	88.4665
3.173,	-3.8147,	-66.6656,	88.3998
3.174,	0,	-66.6656,	88.3331
3.175,	3.8147,	-66.6733,	88.2665
3.176,	-3.8147,	-66.6656,	88.1998
3.177,	0,	-66.6656,	88.1331
3.178,	0,	-66.6656,	88.0665
3.179,	3.8147,	-66.6733,	87.9998
3.18,	-3.8147,	-66.6656,	87.9331
3.181,	0,	-66.6656,	87.8665
3.182,	0,	-66.6656,	87.7998
3.183,	3.8147,	-66.6733,	87.7331
3.184,	-3.8147,	-66.6656,	87.6665
3.185,	0,	-66.6656,	87.5998
3.186,	3.8147,	-66.6733,	87.5331
3.187,	-3.8147,	-66.6656,	87.4665
3.188,	0,	-66.6656,	87.3998
3.189,	0,	-66.6656,	87.3331
3.19,	3.8147,	-66.6733,	87.2664
3.191,	-3.8147,	-66.6656,	87.1998
3.192,	0,	-66.6656,	87.1331
3.193,	3.8147,	-66.6733,	87.0664
3.194,	-3.8147,	-66.6656,	86.9998
3.195,	0,	-66.6656,	86.9331
3.196,	0,	-66.6656,	86.8664
3.197,	3.8147,	-66.6733,	86.7998
3.198,	-3.8147,	-66.6656,	86.7331
3.199,	0,	-66.6656,	86.6664
3.2,	3.8147,	-66.6733,	86.5998
3.201,	-3.8147,	-66.6656,	86.5331
3.202,	0,	-66.6656,	86.4664
3.203,	0,	-66.6656,	86.3998
3.204,	3.8147,	-66.6733,	86.3331
3.205,	-3.8147,	-66.6656,	86.2664
3.206,	0,	-66.6656,	86.1998
3.207,	0,	-66.6656,	86.1331
3.208,	3.8147,	-66.6733,	86.0664
3.209,	-3.8147,	-66.6656,	85.9998
3.21,	0,	-66.6656,	85.9331
3.211,	3.8147,	-66.6733,	85.8664
3.212,	-3.8147,	-66.6656,	85.7998
3.213,	0,	-66.6656,	85.7331
3.214,	0,	-66.6656,	85.6664
3.215,	3.8147,	-66.6733,	85.5998
3.216,	-3.8147,	-66.6656,	85.5331
3.217,	0,	-66.6656,	85.4664
3.218,	3.8147,	-66.6733,	85.3997
3.219,	-3.8147,	-66.6656,	85.3331
3.22,	0,	-66.6656,	85.2664
3.221,	0,	-66.6656,	85.1998
3.222,	3.8147,	-66.6733,	85.1331
3.223,	-3.8147,	-66.6656,	85.0664
3.224,	0,	-66.6656,	84.9997
3.225,	3.8147,	-66.6733,	84.9331
3.226,	-3.8147,	-66.6656,	84.8664
3.227,	0,	-66.6656,	84.7997
3.228,	0,	-66.6656,	84.7331
3.229,	3.8147,	-66.6733,	84.6664
3.23,	-3.8147,	-66.6656,	84.5997
3.231,	0,	-66.6656,	84.5331
3.232,	3.8147,	-66.6733,	84.4664
3.233,	-3.8147,	-66.6656,	84.3997
3.234,	0,	-66.6656,	84.3331
3.235,	0,	-66.6656,	84.2664
3.236,	3.8147,	-66.6733,	84.1997
3.237,	-3.8147,	-66.6656,	84.1331
3.238,	0,	-66.6656,	84.0664
3.239,	3.8147,	-66.6733,	83.9997
3.24,	-3.8147,	-66.6656,	83.9331
3.241,	0,	-66.6656,	83.8664
3.242,	0,	-66.6656,	83.7997
3.243,	3.8147,	-66.6733,	83.7331
3.244,	-3.8147,	-66.6656,	83.6664
3.245,	0,	-66.6656,	83.5997
3.246,	0,	-66.6656,	83.5331
3.247,	3.8147,	-66.6733,	83.4664
3.248,	-3.8147,	-66.6656,	83.3997
3.249,	0,	-66.6656,	83.3331
3.25,	3.8147,	-66.6733,	83.2664
3.251,	-3.8147,	-66.6656,	83.1997
3.252,	0,	-66.6656,	83.133
3.253,	0,	-66.6656,	83.0664
3.254,	3.8147,	-66.6733,	82.9997
3.255,	-3.8147,	-66.6656,	82.933
3.256,	0,	-66.6656,	82.8664
3.257,	3.8147,	-66.6733,	82.7997
3.258,	-3.8147,	-66.6656,	82.733
3.259,	0,	-66.6656,	82.6664
3.26,	0,	-66.6656,	82.5997
3.261,	3.8147,	-66.6733,	82.533
3.262,	-3.8147,	-66.6656,	82.4664
3.263,	0,	-66.6656,	82.3997
3.264,	3.8147,	-66.6733,	82.333
3.265,	-3.8147,	-66.6656,	82.2664
3.266,	0,	-66.6656,	82.1997
3.267,	0,	-66.6656,	82.133
3.268,	3.8147,	-66.6733,	82.0664
3.269,	-3.8147,	-66.6656,	81.9997
3.27,	0,	-66.6656,	81.933
3.271,	0,	-66.6656,	81.8664
3.272,	3.8147,	-66.6733,	81.7997
3.273,	-3.8147,	-66.6656,	81.733
3.274,	0,	-66.6656,	81.6664
3.275,	3.8147,	-66.6733,	81.5997
3.276,	-3.8147,	-66.6656,	81.533
3.277,	0,	-66.6656,	81.4664
3.278,	0,	-66.6656,	81.3997
3.279,	3.8147,	-66.6733,	81.333
3.28,	-3.8147,	-66.6656,	81.2663
3.281,	0,	-66.6656,	81.1997
3.282,	3.8147,	-66.6733,	81.133
3.283,	-3.8147,	-66.6656,	81.0663
3.284,	0,	-66.6656,	80.9997
3.285,	0,	-66.6656,	80.933
3.286,	3.8147,	-66.6733,	80.8663
3.287,	-3.8147,	-66.6656,	80.7997
3.288,	0,	-66.6656,	80.733
3.289,	3.8147,	-66.6733,	80.6663
3.29,	-3.8147,	-66.6656,	80.5997
3.291,	0,	-66.6656,	80.533
3.292,	0,	-66.6656,	80.4663
3.293,	3.8147,	-66.6733,	80.3997
3.294,	-3.8147,	-66.6656,	80.333
3.295,	0,	-66.6656,	80.2663
3.296,	3.8147,	-66.6733,	80.1997
3.297,	-3.8147,	-66.6656,	80.133
3.298,	0,	-66.6656,	80.0663
3.299,	0,	-66.6656,	79.9997
3.3,	3.8147,	-66.6733,	79.933
3.301,	-3.8147,	-66.6656,	79.8663
3.302,	0,	-66.6656,	79.7997
3.303,	3.8147,	-66.6733,	79.733
3.304,	-3.8147,	-66.6656,	79.6663
3.305,	0,	-66.6656,	79.5997
3.306,	0,	-66.6656,	79.533
3.307,	3.8147,	-66.6733,	79.4663
3.308,	-3.8147,	-66.6656,	79.3997
3.309,	0,	-66.6656,	79.333
3.31,	0,	-66.6656,	79.2663
3.311,	3.8147,	-66.6733,	79.1996
3.312,	-3.8147,	-66.6656,	79.133
3.313,	0,	-66.6656,	79.0663
3.314,	3.8147,	-66.6733,	78.9996
3.315,	-3.8147,	-66.6656,	78.933
3.316,	0,	-66.6656,	78.8663
3.317,	0,	-66.6656,	78.7996
3.318,	3.8147,	-66.6733,	78.733
3.319,	-3.8147,	-66.6656,	78.6663
3.32,	0,	-66.6656,	78.5996
3.321,	3.8147,	-66.6733,	78.533
3.322,	-3.8147,	-66.6656,	78.4663
3.323,	0,	-66.6656,	78.3996
3.324,	0,	-66.6656,	78.333
3.325,	3.8147,	-66.6733,	78.2663
3.326,	-3.8147,	-66.6656,	78.1996
3.327,	0,	-66.6656,	78.133
3.328,	3.8147,	-66.6733,	78.0663
3.329,	-3.8147,	-66.6656,	77.9996
3.33,	0,	-66.6656,	77.933
3.331,	0,	-66.6656,	77.8663
3.332,	3.8147,	-66.6733,	77.7996
3.333,	-3.8147,	-66.6656,	77.733
3.334,	0,	-66.6656,	77.6663
3.335,	0,	-66.6656,	77.5996
3.336,	3.8147,	-66.6733,	77.533
3.337,	-3.8147,	-66.6656,	77.4663
3.338,	0,	-66.6656,	77.3996
3.339,	3.8147,	-66.6733,	77.3329
3.34,	-3.8147,	-66.6656,	77.2663
3.341,	0,	-66.6656,	77.1996
3.342,	0,	-66.6656,	77.1329
3.343,	3.8147,	-66.6733,	77.0663
3.344,	-3.8147,	-66.6656,	76.9996
3.345,	0,	-66.6656,	76.9329
3.346,	3.8147,	-66.6733,	76.8663
3.347,	-3.8147,	-66.6656,	76.7996
3.348,	0,	-66.6656,	76.7329
3.349,	0,	-66.6656,	76.6663
3.35,	3.8147,	-66.6733,	76.5996
3.351,	-3.8147,	-66.6656,	76.5329
3.352,	0,	-66.6656,	76.4663
3.353,	3.8147,	-66.6733,	76.3996
3.354,	-3.8147,	-66.6656,	76.3329
3.355,	0,	-66.6656,	76.2663
3.356,	0,	-66.6656,	76.1996
3.357,	3.8147,	-66.6733,	76.1329
3.358,	-3.8147,	-66.6656,	76.0663
3.359,	0,	-66.6656,	75.9996
3.36,	3.8147,	-66.6733,	75.9329
3.361,	-3.8147,	-66.6656,	75.8663
3.362,	0,	-66.6656,	75.7996
3.363,	0,	-66.6656,	75.7329
3.364,	3.8147,	-66.6733,	75.6663
3.365,	-3.8147,	-66.6656,	75.5996
3.366,	0,	-66.6656,	75.5329
3.367,	3.8147,	-66.6733,	75.4662
3.368,	-3.8147,	-66.6656,	75.3996
3.369,	0,	-66.6656,	75.3329
3.37,	0,	-66.6656,	75.2663
3.371,	3.8147,	-66.6733,	75.1996
3.372,	-3.8147,	-66.6656,	75.1329
3.373,	0,	-66.6656,	75.0662
3.374,	0,	-66.6656,	74.9996
3.375,	3.8147,	-66.6733,	74.9329
3.376,	-3.8147,	-66.6656,	74.8662
3.377,	0,	-66.6656,	74.7996
3.378,	3.8147,	-66.6733,	74.7329
3.379,	-3.8147,	-66.6656,	74.6662
3.38,	0,	-66.6656,	74.5996
3.381,	0,	-66.6656,	74.5329
3.382,	3.8147,	-66.6733,	74.4662
3.383,	-3.8147,	-66.6656,	74.3996
3.384,	0,	-66.6656,	74.3329
3.385,	3.8147,	-66.6733,	74.2662
3.386,	-3.8147,	-66.6656,	74.1996
3.387,	0,	-66.6656,	74.1329
3.388,	0,	-66.6656,	74.0662
3.389,	3.8147,	-66.6733,	73.9996
3.39,	-3.8147,	-66.6656,	73.9329
3.391,	0,	-66.6656,	73.8662
3.392,	3.8147,	-66.6733,	73.7996
3.393,	-3.8147,	-66.6656,	73.7329
3.394,	0,	-66.6656,	73.6662
3.395,	0,	-66.6656,	73.5996
3.396,	3.8147,	-66.6733,	73.5329
3.397,	-3.8147,	-66.6656,	73.4662
3.398,	0,	-66.6656,	73.3996
3.399,	0,	-66.6656,	73.3329
3.4,	3.8147,	-66.6733,	73.2662
3.401,	-3.8147,	-66.6656,	73.1995
3.402,	0,	-66.6656,	73.1329
3.403,	3.8147,	-66.6733,	73.0662
3.404,	-3.8147,	-66.6656,	72.9995
3.405,	0,	-66.6656,	72.9329
3.406,	0,	-66.6656,	72.8662
3.407,	3.8147,	-66.6733,	72.7995
3.408,	-3.8147,	-66.6656,	72.7329
3.409,	0,	-66.6656,	72.6662
3.41,	3.8147,	-66.6733,	72.5995
3.411,	-3.8147,	-66.6656,	72.5329
3.412,	0,	-66.6656,	72.4662
3.413,	0,	-66.6656,	72.3995
3.414,	3.8147,	-66.6733,	72.3329
3.415,	-3.8147,	-66.6656,	72.2662
3.416,	0,	-66.6656,	72.1995
3.417,	3.8147,	-66.6733,	72.1329
3.418,	-3.8147,	-66.6656,	72.0662
3.419,	0,	-66.6656,	71.9995
3.42,	0,	-66.6656,	71.9329
3.421,	3.8147,	-66.6733,	71.8662
3.422,	-3.8147,	-66.6656,	71.7995
3.423,	0,	-66.6656,	71.7329
3.424,	3.8147,	-66.6733,	71.6662
3.425,	-3.8147,	-66.6656,	71.5995
3.426,	0,	-66.6656,	71.5329
3.427,	0,	-66.6656,	71.4662
3.428,	3.8147,	-66.6733,	71.3995
3.429,	-3.8147,	-66.6656,	71.3328
3.43,	0,	-66.6656,	71.2662
3.431,	3.8147,	-66.6733,	71.1995
3.432,	-3.8147,	-66.6656,	71.1328
3.433,	0,	-66.6656,	71.0662
3.434,	0,	-66.6656,	70.9995
3.435,	3.8147,	-66.6733,	70.9328
3.436,	-3.8147,	-66.6656,	70.8662
3.437,	0,	-66.6656,	70.7995
3.438,	0,	-66.6656,	70.7328
3.439,	3.8147,	-66.6733,	70.6662
3.44,	-3.8147,	-66.6656,	70.5995
3.441,	0,	-66.6656,	70.5328
3.442,	3.8147,	-66.6733,	70.4662
3.443,	-3.8147,	-66.6656,	70.3995
3.444,	0,	-66.6656,	70.3328
3.445,	0,	-66.6656,	70.2662
3.446,	3.8147,	-66.6733,	70.1995
3.447,	-3.8147,	-66.6656,	70.1328
3.448,	0,	-66.6656,	70.0662
3.449,	3.8147,	-66.6733,	69.9995
3.45,	-3.8147,	-66.6656,	69.9328
3.451,	0,	-66.6656,	69.8662
3.452,	0,	-66.6656,	69.7995
3.453,	3.8147,	-66.6733,	69.7328
3.454,	-3.8147,	-66.6656,	69.6662
3.455,	0,	-66.6656,	69.5995
3.456,	3.8147,	-66.6733,	69.5328
3.457,	-3.8147,	-66.6656,	69.4661
3.458,	0,	-66.6656,	69.3995
3.459,	0,	-66.6656,	69.3328
3.46,	3.8147,	-66.6733,	69.2661
3.461,	-3.8147,	-66.6656,	69.1995
3.462,	0,	-66.6656,	69.1328
3.463,	0,	-66.6656,	69.0661
3.464,	3.8147,	-66.6733,	68.9995
3.465,	-3.8147,	-66.6656,	68.9328
3.466,	0,	-66.6656,	68.8661
3.467,	3.8147,	-66.6733,	68.7995
3.468,	-3.8147,	-66.6656,	68.7328
3.469,	0,	-66.6656,	68.6661
3.47,	0,	-66.6656,	68.5995
3.471,	3.8147,	-66.6733,	68.5328
3.472,	-3.8147,	-66.6656,	68.4661
3.473,	0,	-66.6656,	68.3995
3.474,	3.8147,	-66.6733,	68.3328
3.475,	-3.8147,	-66.6656,	68.2661
3.476,	0,	-66.6656,	68.1995
3.477,	0,	-66.6656,	68.1328
3.478,	3.8147,	-66.6733,	68.0661
3.479,	-3.8147,	-66.6656,	67.9995
3.48,	0,	-66.6656,	67.9328
3.481,	3.8147,	-66.6733,	67.8661
3.482,	-3.8147,	-66.6656,	67.7995
3.483,	0,	-66.6656,	67.7328
3.484,	0,	-66.6656,	67.6661
3.485,	3.8147,	-66.6733,	67.5994
3.486,	-3.8147,	-66.6656,	67.5328
3.487,	0,	-66.6656,	67.4661
3.488,	3.8147,	-66.6733,	67.3994
3.489,	-3.8147,	-66.6656,	67.3328
3.49,	0,	-66.6656,	67.2661
3.491,	0,	-66.6656,	67.1994
3.492,	3.8147,	-66.6733,	67.1328
3.493,	-3.8147,	-66.6656,	67.0661
3.494,	0,	-66.6656,	66.9994
3.495,	3.8147,	-66.6733,	66.9328
3.496,	-3.8147,	-66.6656,	66.8661
3.497,	0,	-66.6656,	66.7994
3.498,	0,	-66.6656,	66.7328
3.499,	3.8147,	-66.6733,	66.6661
3.5,	-3.8147,	-66.6656,	66.5994
3.501,	0,	-66.6656,	66.5328
3.502,	0,	-66.6656,	66.4661
3.503,	3.8147,	-66.6733,	66.3994
3.504,	-3.8147,	-66.6656,	66.3328
3.505,	0,	-66.6656,	66.2661
3.506,	3.8147,	-66.6733,	66.1994
3.507,	-3.8147,	-66.6656,	66.1328
3.508,	0,	-66.6656,	66.0661
3.509,	0,	-66.6656,	65.9994
3.51,	3.8147,	-66.6733,	65.9328
3.511,	-3.8147,	-66.6656,	65.8661
3.512,	0,	-66.6656,	65.7994
3.513,	3.8147,	-66.6733,	65.7327
3.514,	-3.8147,	-66.6656,	65.6661
3.515,	0,	-66.6656,	65.5994
3.516,	0,	-66.6656,	65.5328
3.517,	3.8147,	-66.6733,	65.4661
3.518,	-3.8147,	-66.6656,	65.3994
3.519,	0,	-66.6656,	65.3327
3.52,	3.8147,	-66.6733,	65.2661
3.521,	-3.8147,	-66.6656,	65.1994
3.522,	0,	-66.6656,	65.1327
3.523,	0,	-66.6656,	65.0661
3.524,	3.8147,	-66.6733,	64.9994
3.525,	-3.8147,	-66.6656,	64.9327
3.526,	0,	-66.6656,	64.8661
3.527,	0,	-66.6656,	64.7994
3.528,	3.8147,	-66.6733,	64.7327
3.529,	-3.8147,	-66.6656,	64.6661
3.53,	0,	-66.6656,	64.5994
3.531,	3.8147,	-66.6733,	64.5327
3.532,	-3.8147,	-66.6656,	64.4661
3.533,	0,	-66.6656,	64.3994
3.534,	0,	-66.6656,	64.3327
3.535,	3.8147,	-66.6733,	64.2661
3.536,	-3.8147,	-66.6656,	64.1994
3.537,	0,	-66.6656,	64.1327
3.538,	3.8147,	-66.6733,	64.0661
3.539,	-3.8147,	-66.6656,	63.9994
3.54,	0,	-66.6656,	63.9327
3.541,	1.90735,	-66.6695,	63.8661
3.542,	-1.90735,	-66.6656,	63.7994
3.543,	1.90735,	-66.6695,	63.7327
3.544,	0,	-66.6695,	63.666
3.545,	-1.90735,	-66.6656,	63.5994
3.546,	1.90735,	-66.6695,	63.5327
3.547,	-1.90735,	-66.6656,	63.466
3.548,	1.90735,	-66.6695,	63.3994
3.549,	-1.90735,	-66.6656,	63.3327
3.55,	1.90735,	-66.6695,	63.266
3.551,	-1.90735,	-66.6656,	63.1994
3.552,	1.90735,	-66.6695,	63.1327
3.553,	0,	-66.6695,	63.066
3.554,	-1.90735,	-66.6656,	62.9994
3.555,	1.90735,	-66.6695,	62.9327
3.556,	-1.90735,	-66.6656,	62.866
3.557,	1.90735,	-66.6695,	62.7994
3.558,	-1.90735,	-66.6656,	62.7327
3.559,	1.90735,	-66.6695,	62.666
3.56,	0,	-66.6695,	62.5994
3.561,	-1.90735,	-66.6656,	62.5327
3.562,	1.90735,	-66.6695,	62.466
3.563,	-1.90735,	-66.6656,	62.3994
3.564,	1.90735,	-66.6695,	62.3327
3.565,	-1.90735,	-66.6656,	62.266
3.566,	1.90735,	-66.6695,	62.1994
3.567,	0,	-66.6695,	62.1327
3.568,	-1.90735,	-66.6656,	62.066
3.569,	1.90735,	-66.6695,	61.9994
3.57,	-1.90735,	-66.6656,	61.9327
3.571,	1.90735,	-66.6695,	61.866
3.572,	-1.90735,	-66.6656,	61.7994
3.573,	1.90735,	-66.6695,	61.7327
3.574,	-1.90735,	-66.6656,	61.666
3.575,	1.90735,	-66.6695,	61.5993
3.576,	0,	-66.6695,	61.5327
3.577,	-1.90735,	-66.6656,	61.466
3.578,	1.90735,	-66.6695,	61.3993
3.579,	-1.90735,	-66.6656,	61.3327
3.58,	1.90735,	-66.6695,	61.266
3.581,	-1.90735,	-66.6656,	61.1993
3.582,	1.90735,	-66.6695,	61.1327
3.583,	-1.90735,	-66.6656,	61.066
3.584,	1.90735,	-66.6695,	60.9993
3.585,	0,	-66.6695,	60.9327
3.586,	-1.90735,	-66.6656,	60.866
3.587,	1.90735,	-66.6695,	60.7993
3.588,	-1.90735,	-66.6656,	60.7327
3.589,	1.90735,	-66.6695,	60.666
3.59,	-1.90735,	-66.6656,	60.5993
3.591,	1.90735,	-66.6695,	60.5327
3.592,	0,	-66.6695,	60.466
3.593,	-1.90735,	-66.6656,	60.3993
3.594,	1.90735,	-66.6695,	60.3327
3.595,	-1.90735,	-66.6656,	60.266
3.596,	1.90735,	-66.6695,	60.1993
3.597,	-1.90735,	-66.6656,	60.1327
3.598,	1.90735,	-66.6695,	60.066
3.599,	0,	-66.6695,	59.9993
3.6,	-1.90735,	-66.6656,	59.9327
3.601,	1.90735,	-66.6695,	59.866
3.602,	-1.90735,	-66.6656,	59.7993
3.603,	1.90735,	-66.6695,	59.7327
3.604,	-1.90735,	-66.6656,	59.666
3.605,	1.90735,	-66.6695,	59.5993
3.606,	-1.90735,	-66.6656,	59.5326
3.607,	1.90735,	-66.6695,	59.466
3.608,	0,	-66.6695,	59.3993
3.609,	-1.90735,	-66.6656,	59.3326
3.61,	1.90735,	-66.6695,	59.266
3.611,	-1.90735,	-66.6656,	59.1993
3.612,	1.90735,	-66.6695,	59.1326
3.613,	-1.90735,	-66.6656,	59.066
3.614,	1.90735,	-66.6695,	58.9993
3.615,	-1.90735,	-66.6656,	58.9326
3.616,	1.90735,	-66.6695,	58.866
3.617,	0,	-66.6695,	58.7993
3.618,	-1.90735,	-66.6656,	58.7326
3.619,	1.90735,	-66.6695,	58.666
3.62,	-1.90735,	-66.6656,	58.5993
3.621,	1.90735,	-66.6695,	58.5326
3.622,	-1.90735,	-66.6656,	58.466
3.623,	1.90735,	-66.6695,	58.3993
3.624,	0,	-66.6695,	58.3326
3.625,	-1.90735,	-66.6656,	58.266
3.626,	1.90735,	-66.6695,	58.1993
3.627,	-1.90735,	-66.6656,	58.1326
3.628,	1.90735,	-66.6695,	58.066
3.629,	-1.90735,	-66.6656,	57.9993
3.63,	1.90735,	-66.6695,	57.9326
3.631,	0,	-66.6695,	57.866
3.632,	-1.90735,	-66.6656,	57.7993
3.633,	1.90735,	-66.6695,	57.7326
3.634,	-1.90735,	-66.6656,	57.666
3.635,	1.90735,	-66.6695,	57.5993
3.636,	-1.90735,	-66.6656,	57.5326
3.637,	1.90735,	-66.6695,	57.4659
3.638,	-1.90735,	-66.6656,	57.3993
3.639,	1.90735,	-66.6695,	57.3326
3.64,	0,	-66.6695,	57.2659
3.641,	-1.90735,	-66.6656,	57.1993
3.642,	1.90735,	-66.6695,	57.1326
3.643,	-1.90735,	-66.6656,	57.0659
3.644,	1.90735,	-66.6695,	56.9993
3.645,	-1.90735,	-66.6656,	56.9326
3.646,	1.90735,	-66.6695,	56.8659
3.647,	-1.90735,	-66.6656,	56.7993
3.648,	1.90735,	-66.6695,	56.7326
3.649,	0,	-66.6695,	56.6659
3.65,	-1.90735,	-66.6656,	56.5993
3.651,	1.90735,	-66.6695,	56.5326
3.652,	-1.90735,	-66.6656,	56.4659
3.653,	1.90735,	-66.6695,	56.3993
3.654,	-1.90735,	-66.6656,	56.3326
3.655,	1.90735,	-66.6695,	56.2659
3.656,	0,	-66.6695,	56.1993
3.657,	-1.90735,	-66.6656,	56.1326
3.658,	1.90735,	-66.6695,	56.0659
3.659,	-1.90735,	-66.6656,	55.9993
3.66,	1.90735,	-66.6695,	55.9326
3.661,	-1.90735,	-66.6656,	55.8659
3.662,	1.90735,	-66.6695,	55.7993
3.663,	0,	-66.6695,	55.7326
3.664,	-1.90735,	-66.6656,	55.6659
3.665,	1.90735,	-66.6695,	55.5992
3.666,	-1.90735,	-66.6656,	55.5326
3.667,	1.90735,	-66.6695,	55.4659
3.668,	-1.90735,	-66.6656,	55.3992
3.669,	1.90735,	-66.6695,	55.3326
3.67,	-1.90735,	-66.6656,	55.2659
3.671,	1.90735,	-66.6695,	55.1992
3.672,	0,	-66.6695,	55.1326
3.673,	-1.90735,	-66.6656,	55.0659
3.674,	1.90735,	-66.6695,	54.9992
3.675,	-1.90735,	-66.6656,	54.9326
3.676,	1.90735,	-66.6695,	54.8659
3.677,	-1.90735,	-66.6656,	54.7992
3.678,	1.90735,	-66.6695,	54.7326
3.679,	-1.90735,	-66.6656,	54.6659
3.68,	1.90735,	-66.6695,	54.5992
3.681,	0,	-66.6695,	54.5326
3.682,	-1.90735,	-66.6656,	54.4659
3.683,	1.90735,	-66.6695,	54.3992
3.684,	-1.90735,	-66.6656,	54.3326
3.685,	1.90735,	-66.6695,	54.2659
3.686,	-1.90735,	-66.6656,	54.1992
3.687,	1.90735,	-66.6695,	54.1326
3.688,	0,	-66.6695,	54.0659
3.689,	-1.90735,	-66.6656,	53.9992
3.69,	1.90735,	-66.6695,	53.9326
3.691,	-1.90735,	-66.6656,	53.8659
3.692,	1.90735,	-66.6695,	53.7992
3.693,	-1.90735,	-66.6656,	53.7326
3.694,	1.90735,	-66.6695,	53.6659
3.695,	0,	-66.6695,	53.5992
3.696,	-1.90735,	-66.6656,	53.5325
3.697,	1.90735,	-66.6695,	53.4659
3.698,	-1.90735,	-66.6656,	53.3992
3.699,	1.90735,	-66.6695,	53.3325
3.7,	-1.90735,	-66.6656,	53.2659
3.701,	1.90735,	-66.6695,	53.1992
3.702,	-1.90735,	-66.6656,	53.1325
3.703,	1.90735,	-66.6695,	53.0659
3.704,	0,	-66.6695,	52.9992
3.705,	-1.90735,	-66.6656,	52.9325
3.706,	1.90735,	-66.6695,	52.8659
3.707,	-1.90735,	-66.6656,	52.7992
3.708,	1.90735,	-66.6695,	52.7325
3.709,	-1.90735,	-66.6656,	52.6659
3.71,	1.90735,	-66.6695,	52.5992
3.711,	-1.90735,	-66.6656,	52.5325
3.712,	1.90735,	-66.6695,	52.4659
3.713,	0,	-66.6695,	52.3992
3.714,	-1.90735,	-66.6656,	52.3325
3.715,	1.90735,	-66.6695,	52.2659
3.716,	-1.90735,	-66.6656,	52.1992
3.717,	1.90735,	-66.6695,	52.1325
3.718,	-1.90735,	-66.6656,	52.0659
3.719,	1.90735,	-66.6695,	51.9992
3.72,	0,	-66.6695,	51.9325
3.721,	-1.90735,	-66.6656,	51.8659
3.722,	1.90735,	-66.6695,	51.7992
3.723,	-1.90735,	-66.6656,	51.7325
3.724,	1.90735,	-66.6695,	51.6658
3.725,	-1.90735,	-66.6656,	51.5992
3.726,	1.90735,	-66.6695,	51.5325
3.727,	0,	-66.6695,	51.4658
3.728,	-1.90735,	-66.6656,	51.3992
3.729,	1.90735,	-66.6695,	51.3325
3.73,	-1.90735,	-66.6656,	51.2658
3.731,	1.90735,	-66.6695,	51.1992
3.732,	-1.90735,	-66.6656,	51.1325
3.733,	1.90735,	-66.6695,	51.0658
3.734,	-1.90735,	-66.6656,	50.9992
