time,	hall.signal.u,	hall.signal.v,	hall.signal.w,	period,	w_ff_filt,	w_tot,	th_r_fb,	th_r_cap,	th_r_est
0.10143,	1,	1,	0,	51,	-2125.32,	-2352.16,	2.08464,	1.5708,	1.81422
0.10144,	1,	1,	0,	51,	-2125.32,	-2352.16,	2.08464,	1.5708,	1.81422
0.10145,	1,	1,	0,	51,	-2125.32,	-2352.16,	2.08464,	1.5708,	1.81422
0.10146,	1,	1,	0,	51,	-2123.06,	-2276.01,	1.98362,	1.5708,	1.70042
0.10147,	1,	1,	0,	51,	-2123.06,	-2276.01,	1.98362,	1.5708,	1.70042
0.10148,	1,	1,	0,	51,	-2123.06,	-2276.01,	1.98362,	1.5708,	1.70042
0.10149,	1,	1,	0,	51,	-2123.06,	-2276.01,	1.98362,	1.5708,	1.70042
0.1015,	1,	1,	0,	51,	-2123.06,	-2276.01,	1.98362,	1.5708,	1.70042
0.10151,	1,	1,	0,	51,	-2120.87,	-2202.31,	1.88273,	1.5708,	1.59031
0.10152,	1,	1,	0,	51,	-2120.87,	-2202.31,	1.88273,	1.5708,	1.59031
0.10153,	1,	1,	0,	51,	-2120.87,	-2202.31,	1.88273,	1.5708,	1.59031
0.10154,	1,	1,	0,	51,	-2120.87,	-2202.31,	1.88273,	1.5708,	1.59031
0.10155,	1,	1,	0,	51,	-2120.87,	-2202.31,	1.88273,	1.5708,	1.59031
0.10156,	1,	1,	0,	51,	-2118.74,	-2131,	1.78197,	1.5708,	1.48376
0.10157,	1,	1,	0,	51,	-2118.74,	-2131,	1.78197,	1.5708,	1.48376
0.10158,	1,	1,	0,	51,	-2118.74,	-2131,	1.78197,	1.5708,	1.48376
0.10159,	1,	1,	0,	51,	-2118.74,	-2131,	1.78197,	1.5708,	1.48376
0.1016,	1,	1,	0,	51,	-2118.74,	-2131,	1.78197,	1.5708,	1.48376
0.10161,	1,	1,	0,	51,	-2116.69,	-2062,	1.68135,	1.5708,	1.38066
0.10162,	1,	1,	0,	51,	-2116.69,	-2062,	1.68135,	1.5708,	1.38066
0.10163,	1,	1,	0,	51,	-2116.69,	-2062,	1.68135,	1.5708,	1.38066
0.10164,	1,	1,	0,	51,	-2116.69,	-2062,	1.68135,	1.5708,	1.38066
0.10165,	1,	1,	0,	51,	-2116.69,	-2062,	1.68135,	1.5708,	1.38066
0.10166,	1,	1,	0,	51,	-2114.7,	-1995.23,	1.58085,	1.5708,	1.2809
0.10167,	1,	1,	0,	51,	-2114.7,	-1995.23,	1.58085,	1.5708,	1.2809
0.10168,	1,	1,	0,	51,	-2114.7,	-1995.23,	1.58085,	1.5708,	1.2809
0.10169,	1,	1,	0,	51,	-2114.7,	-1995.23,	1.58085,	1.5708,	1.2809
0.1017,	1,	1,	0,	51,	-2114.7,	-1995.23,	1.58085,	1.5708,	1.2809
0.10171,	1,	1,	0,	51,	-2112.77,	-1930.62,	1.48049,	1.5708,	1.18436
0.10172,	1,	1,	0,	51,	-2112.77,	-1930.62,	1.48049,	1.5708,	1.18436
0.10173,	1,	1,	0,	51,	-2112.77,	-1930.62,	1.48049,	1.5708,	1.18436
0.10174,	1,	1,	0,	51,	-2112.77,	-1930.62,	1.48049,	1.5708,	1.18436
0.10175,	1,	1,	0,	51,	-2112.77,	-1930.62,	1.48049,	1.5708,	1.18436
0.10176,	1,	1,	0,	51,	-2110.9,	-1868.1,	1.38025,	1.5708,	1.09096
0.10177,	1,	1,	0,	51,	-2110.9,	-1868.1,	1.38025,	1.5708,	1.09096
0.10178,	1,	1,	0,	51,	-2110.9,	-1868.1,	1.38025,	1.5708,	1.09096
0.10179,	1,	1,	0,	51,	-2110.9,	-1868.1,	1.38025,	1.5708,	1.09096
0.1018,	1,	1,	0,	51,	-2110.9,	-1868.1,	1.38025,	1.5708,	1.09096
0.10181,	1,	1,	0,	51,	-2109.09,	-1807.6,	1.28015,	1.5708,	1.00058
0.10182,	1,	1,	0,	51,	-2109.09,	-1807.6,	1.28015,	1.5708,	1.00058
0.10183,	1,	1,	0,	51,	-2109.09,	-1807.6,	1.28015,	1.5708,	1.00058
0.10184,	1,	1,	0,	51,	-2109.09,	-1807.6,	1.28015,	1.5708,	1.00058
0.10185,	1,	1,	0,	51,	-2109.09,	-1807.6,	1.28015,	1.5708,	1.00058
0.10186,	1,	1,	0,	51,	-2107.34,	-1749.06,	1.18018,	1.5708,	0.913126
0.10187,	1,	1,	0,	51,	-2107.34,	-1749.06,	1.18018,	1.5708,	0.913126
0.10188,	1,	1,	0,	51,	-2107.34,	-1749.06,	1.18018,	1.5708,	0.913126
0.10189,	1,	1,	0,	51,	-2107.34,	-1749.06,	1.18018,	1.5708,	0.913126
0.1019,	1,	1,	0,	51,	-2107.34,	-1749.06,	1.18018,	1.5708,	0.913126
0.10191,	1,	1,	0,	51,	-2105.65,	-1692.42,	1.08033,	1.5708,	0.828505
0.10192,	1,	1,	0,	51,	-2105.65,	-1692.42,	1.08033,	1.5708,	0.828505
0.10193,	1,	1,	0,	51,	-2105.65,	-1692.42,	1.08033,	1.5708,	0.828505
0.10194,	1,	1,	0,	51,	-2105.65,	-1692.42,	1.08033,	1.5708,	0.828505
0.10195,	1,	1,	0,	51,	-2105.65,	-1692.42,	1.08033,	1.5708,	0.828505
0.10196,	1,	0,	0,	52,	-2102.76,	-2294.34,	0.980623,	0.523599,	0.713788
0.10197,	1,	0,	0,	52,	-2102.76,	-2294.34,	0.980623,	0.523599,	0.713788
0.10198,	1,	0,	0,	52,	-2102.76,	-2294.34,	0.980623,	0.523599,	0.713788
0.10199,	1,	0,	0,	52,	-2102.76,	-2294.34,	0.980623,	0.523599,	0.713788
0.102,	1,	0,	0,	52,	-2102.76,	-2294.34,	0.980623,	0.523599,	0.713788
0.10201,	1,	0,	0,	52,	-2099.97,	-2219.47,	0.881044,	0.523599,	0.602814
0.10202,	1,	0,	0,	52,	-2099.97,	-2219.47,	0.881044,	0.523599,	0.602814
0.10203,	1,	0,	0,	52,	-2099.97,	-2219.47,	0.881044,	0.523599,	0.602814
0.10204,	1,	0,	0,	52,	-2099.97,	-2219.47,	0.881044,	0.523599,	0.602814
0.10205,	1,	0,	0,	52,	-2099.97,	-2219.47,	0.881044,	0.523599,	0.602814
0.10206,	1,	0,	0,	52,	-2097.26,	-2147.03,	0.781595,	0.523599,	0.495463
0.10207,	1,	0,	0,	52,	-2097.26,	-2147.03,	0.781595,	0.523599,	0.495463
0.10208,	1,	0,	0,	52,	-2097.26,	-2147.03,	0.781595,	0.523599,	0.495463
0.10209,	1,	0,	0,	52,	-2097.26,	-2147.03,	0.781595,	0.523599,	0.495463
0.1021,	1,	0,	0,	52,	-2097.26,	-2147.03,	0.781595,	0.523599,	0.495463
0.10211,	1,	0,	0,	52,	-2094.64,	-2076.96,	0.682278,	0.523599,	0.391615
0.10212,	1,	0,	0,	52,	-2094.64,	-2076.96,	0.682278,	0.523599,	0.391615
0.10213,	1,	0,	0,	52,	-2094.64,	-2076.96,	0.682278,	0.523599,	0.391615
0.10214,	1,	0,	0,	52,	-2094.64,	-2076.96,	0.682278,	0.523599,	0.391615
0.10215,	1,	0,	0,	52,	-2094.64,	-2076.96,	0.682278,	0.523599,	0.391615
0.10216,	1,	0,	0,	52,	-2092.1,	-2009.17,	0.583091,	0.523599,	0.291156
0.10217,	1,	0,	0,	52,	-2092.1,	-2009.17,	0.583091,	0.523599,	0.291156
0.10218,	1,	0,	0,	52,	-2092.1,	-2009.17,	0.583091,	0.523599,	0.291156
0.10219,	1,	0,	0,	52,	-2092.1,	-2009.17,	0.583091,	0.523599,	0.291156
0.1022,	1,	0,	0,	52,	-2092.1,	-2009.17,	0.583091,	0.523599,	0.291156
0.10221,	1,	0,	0,	52,	-2089.64,	-1943.6,	0.484035,	0.523599,	0.193976
0.10222,	1,	0,	0,	52,	-2089.64,	-1943.6,	0.484035,	0.523599,	0.193976
0.10223,	1,	0,	0,	52,	-2089.64,	-1943.6,	0.484035,	0.523599,	0.193976
0.10224,	1,	0,	0,	52,	-2089.64,	-1943.6,	0.484035,	0.523599,	0.193976
0.10225,	1,	0,	0,	52,	-2089.64,	-1943.6,	0.484035,	0.523599,	0.193976
0.10226,	1,	0,	0,	52,	-2087.26,	-1880.15,	0.385109,	0.523599,	0.0999683
0.10227,	1,	0,	0,	52,	-2087.26,	-1880.15,	0.385109,	0.523599,	0.0999683
0.10228,	1,	0,	0,	52,	-2087.26,	-1880.15,	0.385109,	0.523599,	0.0999683
0.10229,	1,	0,	0,	52,	-2087.26,	-1880.15,	0.385109,	0.523599,	0.0999683
0.1023,	1,	0,	0,	52,	-2087.26,	-1880.15,	0.385109,	0.523599,	0.0999683
0.10231,	1,	0,	0,	52,	-2084.96,	-1818.78,	0.286315,	0.523599,	0.00902928
0.10232,	1,	0,	0,	52,	-2084.96,	-1818.78,	0.286315,	0.523599,	0.00902928
0.10233,	1,	0,	0,	52,	-2084.96,	-1818.78,	0.286315,	0.523599,	0.00902928
0.10234,	1,	0,	0,	52,	-2084.96,	-1818.78,	0.286315,	0.523599,	0.00902928
0.10235,	1,	0,	0,	52,	-2084.96,	-1818.78,	0.286315,	0.523599,	0.00902928
0.10236,	1,	0,	0,	52,	-2082.72,	-1759.41,	0.187652,	0.523599,	-0.0789411
0.10237,	1,	0,	0,	52,	-2082.72,	-1759.41,	0.187652,	0.523599,	-0.0789411
0.10238,	1,	0,	0,	52,	-2082.72,	-1759.41,	0.187652,	0.523599,	-0.0789411
0.10239,	1,	0,	0,	52,	-2082.72,	-1759.41,	0.187652,	0.523599,	-0.0789411
0.1024,	1,	0,	0,	52,	-2082.72,	-1759.41,	0.187652,	0.523599,	-0.0789411
0.10241,	1,	0,	0,	52,	-2080.56,	-1701.97,	0.0891194,	0.523599,	-0.16404
0.10242,	1,	0,	0,	52,	-2080.56,	-1701.97,	0.0891194,	0.523599,	-0.16404
0.10243,	1,	0,	0,	52,	-2080.56,	-1701.97,	0.0891194,	0.523599,	-0.16404
0.10244,	1,	0,	0,	52,	-2080.56,	-1701.97,	0.0891194,	0.523599,	-0.16404
0.10245,	1,	0,	0,	52,	-2080.56,	-1701.97,	0.0891194,	0.523599,	-0.16404
0.10246,	1,	0,	1,	53,	-2077.27,	-2303.19,	-0.00928211,	-0.523599,	-0.279199
0.10247,	1,	0,	1,	53,	-2077.27,	-2303.19,	-0.00928211,	-0.523599,	-0.279199
0.10248,	1,	0,	1,	53,	-2077.27,	-2303.19,	-0.00928211,	-0.523599,	-0.279199
0.10249,	1,	0,	1,	53,	-2077.27,	-2303.19,	-0.00928211,	-0.523599,	-0.279199
0.1025,	1,	0,	1,	53,	-2077.27,	-2303.19,	-0.00928211,	-0.523599,	-0.279199
0.10251,	1,	0,	1,	53,	-2074.08,	-2227.64,	-0.107553,	-0.523599,	-0.390581
0.10252,	1,	0,	1,	53,	-2074.08,	-2227.64,	-0.107553,	-0.523599,	-0.390581
0.10253,	1,	0,	1,	53,	-2074.08,	-2227.64,	-0.107553,	-0.523599,	-0.390581
0.10254,	1,	0,	1,	53,	-2074.08,	-2227.64,	-0.107553,	-0.523599,	-0.390581
0.10255,	1,	0,	1,	53,	-2074.08,	-2227.64,	-0.107553,	-0.523599,	-0.390581
0.10256,	1,	0,	1,	53,	-2071,	-2154.57,	-0.205692,	-0.523599,	-0.49831
0.10257,	1,	0,	1,	53,	-2071,	-2154.57,	-0.205692,	-0.523599,	-0.49831
0.10258,	1,	0,	1,	53,	-2071,	-2154.57,	-0.205692,	-0.523599,	-0.49831
0.10259,	1,	0,	1,	53,	-2071,	-2154.57,	-0.205692,	-0.523599,	-0.49831
0.1026,	1,	0,	1,	53,	-2071,	-2154.57,	-0.205692,	-0.523599,	-0.49831
0.10261,	1,	0,	1,	53,	-2068.01,	-2083.9,	-0.303701,	-0.523599,	-0.602505
0.10262,	1,	0,	1,	53,	-2068.01,	-2083.9,	-0.303701,	-0.523599,	-0.602505
0.10263,	1,	0,	1,	53,	-2068.01,	-2083.9,	-0.303701,	-0.523599,	-0.602505
0.10264,	1,	0,	1,	53,	-2068.01,	-2083.9,	-0.303701,	-0.523599,	-0.602505
0.10265,	1,	0,	1,	53,	-2068.01,	-2083.9,	-0.303701,	-0.523599,	-0.602505
0.10266,	1,	0,	1,	53,	-2065.11,	-2015.53,	-0.401579,	-0.523599,	-0.703281
0.10267,	1,	0,	1,	53,	-2065.11,	-2015.53,	-0.401579,	-0.523599,	-0.703281
0.10268,	1,	0,	1,	53,	-2065.11,	-2015.53,	-0.401579,	-0.523599,	-0.703281
0.10269,	1,	0,	1,	53,	-2065.11,	-2015.53,	-0.401579,	-0.523599,	-0.703281
0.1027,	1,	0,	1,	53,	-2065.11,	-2015.53,	-0.401579,	-0.523599,	-0.703281
0.10271,	1,	0,	1,	53,	-2062.31,	-1949.41,	-0.499326,	-0.523599,	-0.800752
0.10272,	1,	0,	1,	53,	-2062.31,	-1949.41,	-0.499326,	-0.523599,	-0.800752
0.10273,	1,	0,	1,	53,	-2062.31,	-1949.41,	-0.499326,	-0.523599,	-0.800752
0.10274,	1,	0,	1,	53,	-2062.31,	-1949.41,	-0.499326,	-0.523599,	-0.800752
0.10275,	1,	0,	1,	53,	-2062.31,	-1949.41,	-0.499326,	-0.523599,	-0.800752
0.10276,	1,	0,	1,	53,	-2059.59,	-1885.45,	-0.596942,	-0.523599,	-0.895024
0.10277,	1,	0,	1,	53,	-2059.59,	-1885.45,	-0.596942,	-0.523599,	-0.895024
0.10278,	1,	0,	1,	53,	-2059.59,	-1885.45,	-0.596942,	-0.523599,	-0.895024
0.10279,	1,	0,	1,	53,	-2059.59,	-1885.45,	-0.596942,	-0.523599,	-0.895024
0.1028,	1,	0,	1,	53,	-2059.59,	-1885.45,	-0.596942,	-0.523599,	-0.895024
0.10281,	1,	0,	1,	53,	-2056.96,	-1823.59,	-0.694428,	-0.523599,	-0.986204
0.10282,	1,	0,	1,	53,	-2056.96,	-1823.59,	-0.694428,	-0.523599,	-0.986204
0.10283,	1,	0,	1,	53,	-2056.96,	-1823.59,	-0.694428,	-0.523599,	-0.986204
0.10284,	1,	0,	1,	53,	-2056.96,	-1823.59,	-0.694428,	-0.523599,	-0.986204
0.10285,	1,	0,	1,	53,	-2056.96,	-1823.59,	-0.694428,	-0.523599,	-0.986204
0.10286,	1,	0,	1,	53,	-2054.41,	-1763.75,	-0.791782,	-0.523599,	-1.07439
0.10287,	1,	0,	1,	53,	-2054.41,	-1763.75,	-0.791782,	-0.523599,	-1.07439
0.10288,	1,	0,	1,	53,	-2054.41,	-1763.75,	-0.791782,	-0.523599,	-1.07439
0.10289,	1,	0,	1,	53,	-2054.41,	-1763.75,	-0.791782,	-0.523599,	-1.07439
0.1029,	1,	0,	1,	53,	-2054.41,	-1763.75,	-0.791782,	-0.523599,	-1.07439
0.10291,	1,	0,	1,	53,	-2051.94,	-1705.87,	-0.889006,	-0.523599,	-1.15968
0.10292,	1,	0,	1,	53,	-2051.94,	-1705.87,	-0.889006,	-0.523599,	-1.15968
0.10293,	1,	0,	1,	53,	-2051.94,	-1705.87,	-0.889006,	-0.523599,	-1.15968
0.10294,	1,	0,	1,	53,	-2051.94,	-1705.87,	-0.889006,	-0.523599,	-1.15968
0.10295,	1,	0,	1,	53,	-2051.94,	-1705.87,	-0.889006,	-0.523599,	-1.15968
0.10296,	1,	0,	1,	53,	-2049.55,	-1649.89,	-0.986098,	-0.523599,	-1.24218
0.10297,	1,	0,	1,	53,	-2049.55,	-1649.89,	-0.986098,	-0.523599,	-1.24218
0.10298,	1,	0,	1,	53,	-2049.55,	-1649.89,	-0.986098,	-0.523599,	-1.24218
0.10299,	1,	0,	1,	53,	-2049.55,	-1649.89,	-0.986098,	-0.523599,	-1.24218
0.103,	1,	0,	1,	53,	-2049.55,	-1649.89,	-0.986098,	-0.523599,	-1.24218
0.10301,	0,	0,	1,	54,	-2046.09,	-2252.56,	-1.08306,	-1.5708,	-1.35481
0.10302,	0,	0,	1,	54,	-2046.09,	-2252.56,	-1.08306,	-1.5708,	-1.35481
0.10303,	0,	0,	1,	54,	-2046.09,	-2252.56,	-1.08306,	-1.5708,	-1.35481
0.10304,	0,	0,	1,	54,	-2046.09,	-2252.56,	-1.08306,	-1.5708,	-1.35481
0.10305,	0,	0,	1,	54,	-2046.09,	-2252.56,	-1.08306,	-1.5708,	-1.35481
0.10306,	0,	0,	1,	54,	-2042.73,	-2178.44,	-1.17989,	-1.5708,	-1.46373
0.10307,	0,	0,	1,	54,	-2042.73,	-2178.44,	-1.17989,	-1.5708,	-1.46373
0.10308,	0,	0,	1,	54,	-2042.73,	-2178.44,	-1.17989,	-1.5708,	-1.46373
0.10309,	0,	0,	1,	54,	-2042.73,	-2178.44,	-1.17989,	-1.5708,	-1.46373
0.1031,	0,	0,	1,	54,	-2042.73,	-2178.44,	-1.17989,	-1.5708,	-1.46373
0.10311,	0,	0,	1,	54,	-2039.48,	-2106.75,	-1.27659,	-1.5708,	-1.56907
0.10312,	0,	0,	1,	54,	-2039.48,	-2106.75,	-1.27659,	-1.5708,	-1.56907
0.10313,	0,	0,	1,	54,	-2039.48,	-2106.75,	-1.27659,	-1.5708,	-1.56907
0.10314,	0,	0,	1,	54,	-2039.48,	-2106.75,	-1.27659,	-1.5708,	-1.56907
0.10315,	0,	0,	1,	54,	-2039.48,	-2106.75,	-1.27659,	-1.5708,	-1.56907
0.10316,	0,	0,	1,	54,	-2036.33,	-2037.42,	-1.37316,	-1.5708,	-1.67094
0.10317,	0,	0,	1,	54,	-2036.33,	-2037.42,	-1.37316,	-1.5708,	-1.67094
0.10318,	0,	0,	1,	54,	-2036.33,	-2037.42,	-1.37316,	-1.5708,	-1.67094
0.10319,	0,	0,	1,	54,	-2036.33,	-2037.42,	-1.37316,	-1.5708,	-1.67094
0.1032,	0,	0,	1,	54,	-2036.33,	-2037.42,	-1.37316,	-1.5708,	-1.67094
0.10321,	0,	0,	1,	54,	-2033.28,	-1970.36,	-1.4696,	-1.5708,	-1.76946
0.10322,	0,	0,	1,	54,	-2033.28,	-1970.36,	-1.4696,	-1.5708,	-1.76946
0.10323,	0,	0,	1,	54,	-2033.28,	-1970.36,	-1.4696,	-1.5708,	-1.76946
0.10324,	0,	0,	1,	54,	-2033.28,	-1970.36,	-1.4696,	-1.5708,	-1.76946
0.10325,	0,	0,	1,	54,	-2033.28,	-1970.36,	-1.4696,	-1.5708,	-1.76946
0.10326,	0,	0,	1,	54,	-2030.33,	-1905.51,	-1.56591,	-1.5708,	-1.86473
0.10327,	0,	0,	1,	54,	-2030.33,	-1905.51,	-1.56591,	-1.5708,	-1.86473
0.10328,	0,	0,	1,	54,	-2030.33,	-1905.51,	-1.56591,	-1.5708,	-1.86473
0.10329,	0,	0,	1,	54,	-2030.33,	-1905.51,	-1.56591,	-1.5708,	-1.86473
0.1033,	0,	0,	1,	54,	-2030.33,	-1905.51,	-1.56591,	-1.5708,	-1.86473
0.10331,	0,	0,	1,	54,	-2027.47,	-1842.78,	-1.66208,	-1.5708,	-1.95687
0.10332,	0,	0,	1,	54,	-2027.47,	-1842.78,	-1.66208,	-1.5708,	-1.95687
0.10333,	0,	0,	1,	54,	-2027.47,	-1842.78,	-1.66208,	-1.5708,	-1.95687
0.10334,	0,	0,	1,	54,	-2027.47,	-1842.78,	-1.66208,	-1.5708,	-1.95687
0.10335,	0,	0,	1,	54,	-2027.47,	-1842.78,	-1.66208,	-1.5708,	-1.95687
0.10336,	0,	0,	1,	54,	-2024.7,	-1782.12,	-1.75813,	-1.5708,	-2.04598
0.10337,	0,	0,	1,	54,	-2024.7,	-1782.12,	-1.75813,	-1.5708,	-2.04598
0.10338,	0,	0,	1,	54,	-2024.7,	-1782.12,	-1.75813,	-1.5708,	-2.04598
0.10339,	0,	0,	1,	54,	-2024.7,	-1782.12,	-1.75813,	-1.5708,	-2.04598
0.1034,	0,	0,	1,	54,	-2024.7,	-1782.12,	-1.75813,	-1.5708,	-2.04598
0.10341,	0,	0,	1,	54,	-2022.01,	-1723.45,	-1.85404,	-1.5708,	-2.13215
0.10342,	0,	0,	1,	54,	-2022.01,	-1723.45,	-1.85404,	-1.5708,	-2.13215
0.10343,	0,	0,	1,	54,	-2022.01,	-1723.45,	-1.85404,	-1.5708,	-2.13215
0.10344,	0,	0,	1,	54,	-2022.01,	-1723.45,	-1.85404,	-1.5708,	-2.13215
0.10345,	0,	0,	1,	54,	-2022.01,	-1723.45,	-1.85404,	-1.5708,	-2.13215
0.10346,	0,	0,	1,	54,	-2019.41,	-1666.7,	-1.94983,	-1.5708,	-2.21548
0.10347,	0,	0,	1,	54,	-2019.41,	-1666.7,	-1.94983,	-1.5708,	-2.21548
0.10348,	0,	0,	1,	54,	-2019.41,	-1666.7,	-1.94983,	-1.5708,	-2.21548
0.10349,	0,	0,	1,	54,	-2019.41,	-1666.7,	-1.94983,	-1.5708,	-2.21548
0.1035,	0,	0,	1,	54,	-2019.41,	-1666.7,	-1.94983,	-1.5708,	-2.21548
0.10351,	0,	0,	1,	54,	-2016.89,	-1611.82,	-2.04548,	-1.5708,	-2.29607
0.10352,	0,	0,	1,	54,	-2016.89,	-1611.82,	-2.04548,	-1.5708,	-2.29607
0.10353,	0,	0,	1,	54,	-2016.89,	-1611.82,	-2.04548,	-1.5708,	-2.29607
0.10354,	0,	0,	1,	54,	-2016.89,	-1611.82,	-2.04548,	-1.5708,	-2.29607
0.10355,	0,	0,	1,	54,	-2016.89,	-1611.82,	-2.04548,	-1.5708,	-2.29607
0.10356,	0,	1,	1,	54,	-2014.45,	-2216.72,	-2.141,	-2.61799,	-2.40691
0.10357,	0,	1,	1,	54,	-2014.45,	-2216.72,	-2.141,	-2.61799,	-2.40691
0.10358,	0,	1,	1,	54,	-2014.45,	-2216.72,	-2.141,	-2.61799,	-2.40691
0.10359,	0,	1,	1,	54,	-2014.45,	-2216.72,	-2.141,	-2.61799,	-2.40691
0.1036,	0,	1,	1,	54,	-2014.45,	-2216.72,	-2.141,	-2.61799,	-2.40691
0.10361,	0,	1,	1,	54,	-2012.09,	-2144.72,	-2.23639,	-2.61799,	-2.51415
0.10362,	0,	1,	1,	54,	-2012.09,	-2144.72,	-2.23639,	-2.61799,	-2.51415
0.10363,	0,	1,	1,	54,	-2012.09,	-2144.72,	-2.23639,	-2.61799,	-2.51415
0.10364,	0,	1,	1,	54,	-2012.09,	-2144.72,	-2.23639,	-2.61799,	-2.51415
0.10365,	0,	1,	1,	54,	-2012.09,	-2144.72,	-2.23639,	-2.61799,	-2.51415
0.10366,	0,	1,	1,	54,	-2009.8,	-2075.05,	-2.33165,	-2.61799,	-2.6179
0.10367,	0,	1,	1,	54,	-2009.8,	-2075.05,	-2.33165,	-2.61799,	-2.6179
0.10368,	0,	1,	1,	54,	-2009.8,	-2075.05,	-2.33165,	-2.61799,	-2.6179
0.10369,	0,	1,	1,	54,	-2009.8,	-2075.05,	-2.33165,	-2.61799,	-2.6179
0.1037,	0,	1,	1,	54,	-2009.8,	-2075.05,	-2.33165,	-2.61799,	-2.6179
0.10371,	0,	1,	1,	54,	-2007.59,	-2007.65,	-2.42678,	-2.61799,	-2.71828
0.10372,	0,	1,	1,	54,	-2007.59,	-2007.65,	-2.42678,	-2.61799,	-2.71828
0.10373,	0,	1,	1,	54,	-2007.59,	-2007.65,	-2.42678,	-2.61799,	-2.71828
0.10374,	0,	1,	1,	54,	-2007.59,	-2007.65,	-2.42678,	-2.61799,	-2.71828
0.10375,	0,	1,	1,	54,	-2007.59,	-2007.65,	-2.42678,	-2.61799,	-2.71828
0.10376,	0,	1,	1,	54,	-2005.44,	-1942.43,	-2.52178,	-2.61799,	-2.8154
0.10377,	0,	1,	1,	54,	-2005.44,	-1942.43,	-2.52178,	-2.61799,	-2.8154
0.10378,	0,	1,	1,	54,	-2005.44,	-1942.43,	-2.52178,	-2.61799,	-2.8154
0.10379,	0,	1,	1,	54,	-2005.44,	-1942.43,	-2.52178,	-2.61799,	-2.8154
0.1038,	0,	1,	1,	54,	-2005.44,	-1942.43,	-2.52178,	-2.61799,	-2.8154
0.10381,	0,	1,	1,	54,	-2003.36,	-1879.33,	-2.61665,	-2.61799,	-2.90937
0.10382,	0,	1,	1,	54,	-2003.36,	-1879.33,	-2.61665,	-2.61799,	-2.90937
0.10383,	0,	1,	1,	54,	-2003.36,	-1879.33,	-2.61665,	-2.61799,	-2.90937
0.10384,	0,	1,	1,	54,	-2003.36,	-1879.33,	-2.61665,	-2.61799,	-2.90937
0.10385,	0,	1,	1,	54,	-2003.36,	-1879.33,	-2.61665,	-2.61799,	-2.90937
0.10386,	0,	1,	1,	54,	-2001.35,	-1818.27,	-2.71138,	-2.61799,	-3.00028
0.10387,	0,	1,	1,	54,	-2001.35,	-1818.27,	-2.71138,	-2.61799,	-3.00028
0.10388,	0,	1,	1,	54,	-2001.35,	-1818.27,	-2.71138,	-2.61799,	-3.00028
0.10389,	0,	1,	1,	54,	-2001.35,	-1818.27,	-2.71138,	-2.61799,	-3.00028
0.1039,	0,	1,	1,	54,	-2001.35,	-1818.27,	-2.71138,	-2.61799,	-3.00028
0.10391,	0,	1,	1,	54,	-1999.4,	-1759.2,	-2.80599,	-2.61799,	-3.08824
0.10392,	0,	1,	1,	54,	-1999.4,	-1759.2,	-2.80599,	-2.61799,	-3.08824
0.10393,	0,	1,	1,	54,	-1999.4,	-1759.2,	-2.80599,	-2.61799,	-3.08824
0.10394,	0,	1,	1,	54,	-1999.4,	-1759.2,	-2.80599,	-2.61799,	-3.08824
0.10395,	0,	1,	1,	54,	-1999.4,	-1759.2,	-2.80599,	-2.61799,	-3.08824
0.10396,	0,	1,	1,	54,	-1997.51,	-1702.04,	-2.90046,	-2.61799,	3.10984
0.10397,	0,	1,	1,	54,	-1997.51,	-1702.04,	-2.90046,	-2.61799,	3.10984
0.10398,	0,	1,	1,	54,	-1997.51,	-1702.04,	-2.90046,	-2.61799,	3.10984
0.10399,	0,	1,	1,	54,	-1997.51,	-1702.04,	-2.90046,	-2.61799,	3.10984
0.104,	0,	1,	1,	54,	-1997.51,	-1702.04,	-2.90046,	-2.61799,	3.10984
0.10401,	0,	1,	1,	54,	-1995.68,	-1646.74,	-2.99481,	-2.61799,	3.0275
0.10402,	0,	1,	1,	54,	-1995.68,	-1646.74,	-2.99481,	-2.61799,	3.0275
0.10403,	0,	1,	1,	54,	-1995.68,	-1646.74,	-2.99481,	-2.61799,	3.0275
0.10404,	0,	1,	1,	54,	-1995.68,	-1646.74,	-2.99481,	-2.61799,	3.0275
0.10405,	0,	1,	1,	54,	-1995.68,	-1646.74,	-2.99481,	-2.61799,	3.0275
0.10406,	0,	1,	1,	54,	-1993.9,	-1593.23,	-3.08902,	-2.61799,	2.94784
0.10407,	0,	1,	1,	54,	-1993.9,	-1593.23,	-3.08902,	-2.61799,	2.94784
0.10408,	0,	1,	1,	54,	-1993.9,	-1593.23,	-3.08902,	-2.61799,	2.94784
0.10409,	0,	1,	1,	54,	-1993.9,	-1593.23,	-3.08902,	-2.61799,	2.94784
0.1041,	0,	1,	1,	54,	-1993.9,	-1593.23,	-3.08902,	-2.61799,	2.94784
0.10411,	0,	1,	0,	55,	-1991.08,	-2198.33,	3.10008,	2.61799,	2.83793
0.10412,	0,	1,	0,	55,	-1991.08,	-2198.33,	3.10008,	2.61799,	2.83793
0.10413,	0,	1,	0,	55,	-1991.08,	-2198.33,	3.10008,	2.61799,	2.83793
0.10414,	0,	1,	0,	55,	-1991.08,	-2198.33,	3.10008,	2.61799,	2.83793
0.10415,	0,	1,	0,	55,	-1991.08,	-2198.33,	3.10008,	2.61799,	2.83793
0.10416,	0,	1,	0,	55,	-1988.34,	-2126.53,	3.00613,	2.61799,	2.7316
